uniq_id,crawl_timestamp,pageurl,name,hotel_id,area,city,address,lat,long,amenities,hotel_star_rating,hotel_type,review_count,average_rating,photo_count,cleanliness,facilities,location,staff,wifi,comfort,value_for_money,extra_adult_rate,extra_child_rate
ed8148d6524da598be8ead0451b748e5,2020-02-03 09:00:43 +0000,https://www.booking.com/hotel/in/magnificent-3bedroom-apt-gk1-5-min-walk-metro-stn.en-gb.html,Magnificent 3Bedroom Apt-GK1. 5 Min Walk Metro Stn,3091692,E-94 Block E Greater Kailash Road Number 3,Delhi,"E-94 Block E Greater Kailash Road Number 3, Greater Kailash 1, 110048 New Delhi, India",28.55160848,77.24585300,Free WiFi|Airport shuttle|Family rooms|Free parking|Non-smoking rooms|Terrace|Parking|Free!|Free private parking is possible on site (reservation is needed).|Accessible parking|Secured parking|Internet|Free!|WiFi is available in public areas and is free of charge.|Kitchen|Freedom to eat when you want|Wine glasses|Shared kitchen|Dining table|Coffee machine|Cleaning products|Stovetop|Oven|Kitchenware|Electric kettle|Washing Machine|Microwave|Refrigerator|Bedroom|cribs|Wardrobe or closet|Bathroom|Towels|Towels/Sheets (extra fee)|Free toiletries|Spa Bath|Hairdryer|Bath|Shower|Body soap|Shampoo|Walk-in shower|Toilet paper|Linen|Additional bathroom|Additional Toilet|Bath or Shower|Shared Toilet|Private bathroom|Toilet|Living Area|Space for everyone to be together|Dining area|Sofa|Seating Area|Desk|Media &amp; Technology|Fun for everyone under one roof|Flat-screen TV|Cable Channels|Satellite Channels|Telephone|TV|Room Amenities|Extra comfort|Soundproofing|Fan|Iron|Hot Tub|Feather pillow|Adapter|Socket near the bed|Trash cans|Sofa bed|Drying rack for clothing|Clothes rack|Tile/Marble floor|Private entrance|Interconnected room(s) available|Ironing Facilities|Pets|Pets are not allowed.|Accessibility|Accessible by lift|Entire unit wheelchair accessible|Upper floors accessible by elevator|Outdoors|Sit back and relax|Balcony|Terrace|Common areas|Shared lounge/TV area|Food &amp; Drink|Chocolate or cookies|Fruits|Additional charge|Bottle of water|Additional charge|Wine/champagne|Additional charge|Kid meals|Additional charge|Chocolate or cookies|Bottle of water|Wine or champagne|Grocery deliveries|Additional charge|Special diet menus (on request)|Packed lunches|Breakfast in the room|Tea/Coffee Maker|Building characteristics|Private apartment in building|Outdoor &amp; View|Enjoy the view|City view|Garden view|Transport|Airport shuttle (additional charge)|Car hire|Reception services|Private check-in/check-out|Luggage storage|Ticket service|Express check-in/check-out|Entertainment and family services|Babysitting/child services|Additional charge|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Laundry|Miscellaneous|Air conditioning|Non-smoking throughout|Heating|Lift|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi,,Apartments,1,,,,,,,,,,,
876df0bb35f635ca12cb5260583c379d,2020-03-03 13:05:12 +0000,https://www.booking.com/hotel/in/oyo-658-seven-seas.en-gb.html,OYO 658 Hotel Seven Seas,6006567,"Plot No. A- 6,Nemi Nagar, Gandhi Path, Vaishali Nagar",Jaipur,"Plot No. A- 6,Nemi Nagar, Gandhi Path, Vaishali Nagar, 302021 Jaipur, India",26.90586800,75.73937200,Free WiFi|Free parking|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible at a location nearby (reservation is not possible).|Accessible parking|Services|Daily housekeeping|Shared lounge/TV area|Trouser press|Meeting/banquet facilities|General|Heating,3-star hotel,Hotels,,,24,,,,,,,,,
443c210c8b932877e14907cf3ff7bdbc,2020-03-03 14:43:46 +0000,https://www.booking.com/hotel/in/soyang-uva.en-gb.html,Hotel Soyang UVA,3509416,New Market ( MG Marg) Behind Union Bank of India,Gangtok,"New Market ( MG Marg) Behind Union Bank of India, 737101 Gangtok, India",27.32549145,88.61205859,Free WiFi|Family rooms|Parking|Restaurant|Room service|Bar|Outdoors|Outdoor fireplace|Outdoor furniture|Sun terrace|Terrace|Kitchen|Shared kitchen|Services &amp; Extras|Tickets to attractions or shows|Additional charge|Pets|Pets are not allowed.|Activities|Tour or class about local culture|Happy hour|Additional charge|Bike tours|Additional charge|Walking tours|Pub crawls|Additional charge|Nightclub/DJ|Additional charge|Casino|Food &amp; Drink|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Additional charge|Kid-friendly buffet|Kid meals|Additional charge|Special diet menus (on request)|Breakfast in the room|Bar|Restaurant|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Private parking is possible on site (reservation is not needed) and costs INR 100 per day.|Parking garage|Street parking|Wellness facilities|Fitness/spa locker rooms|Reception services|Lockers|Private check-in/check-out|ATM/cash machine on site|Luggage storage|Additional charge|Ticket service|Tour desk|Express check-in/check-out|Entertainment and family services|Children television networks|Babysitting/child services|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Meeting/banquet facilities|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Security alarm|24-hour security|Safety deposit box|General|Shuttle service|Grocery deliveries|Additional charge|Mini-market on site|Shared lounge/TV area|Vending machine (snacks)|Vending machine (drinks)|Shuttle service (additional charge)|Designated smoking area|Non-smoking throughout|Allergy-free room|Shops (on site)|Heating|Car hire|Packed lunches|Soundproof rooms|Gift shop|Bridal suite|VIP room facilities|Family rooms|Barber/beauty shop|Non-smoking rooms|Room service|Languages spoken|Bengali|English|Hindi,3-star hotel,Hotels,22,4.2,26,0,,0,,0,0,0,,
220fd5ca1dee8d0567ffaa90ba41646f,2020-03-03 14:54:08 +0000,https://www.booking.com/hotel/in/four-season-udaipur.en-gb.html,Hotel Four Season,4954420,"77-A,78, Nr. Pacific university, Airport Road, Pratap Nagar, Udaipur",Udaipur,"77-A,78, Nr. Pacific university, Airport Road, Pratap Nagar, Udaipur, 313001 Udaipur, India",24.59516700,73.77488100,Free WiFi|Free parking|Family rooms|Restaurant|Airport shuttle|Room service|Outdoors|Sun terrace|Terrace|Pets|Pets are not allowed.|Activities|Evening entertainment|Additional charge|Food &amp; Drink|Bottle of water|Additional charge|Breakfast in the room|Restaurant|Internet|Free!|WiFi is available in some hotel rooms and is free of charge.|Parking|Free!|Free public parking is possible on site (reservation is needed).|Secured parking|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Public transport tickets|Additional charge|Reception services|Luggage storage|Ticket service|Tour desk|24-hour front desk|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Meeting/banquet facilities|Additional charge|Safety &amp; security|CCTV in common areas|24-hour security|General|Shuttle service|Shared lounge/TV area|Airport shuttle (additional charge)|Shuttle service (additional charge)|Air conditioning|Car hire|Packed lunches|Soundproof rooms|Lift|Family rooms|Non-smoking rooms|Newspapers|Room service,2-star hotel,Hotels,1,,45,,,,,,,,,
f2306a2573c4c3a9f76ab4b4041a824a,2020-03-03 09:13:03 +0000,https://www.booking.com/hotel/in/dom-carlos-resort.en-gb.html,Dom Carlos Resort,5443818,"253/2, 253/3, Ghorbhat Wado Near Villa Nina",Goa,"253/2, 253/3, Ghorbhat Wado Near Villa Nina, 403516 Arpora, India",15.56232934,73.76234720,Free WiFi|Free parking|Family rooms|Outdoors|Outdoor furniture|Garden|Pets|Pets are not allowed.|Activities|Bicycle rental (additional charge)|Food &amp; Drink|Bottle of water|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Street parking|Secured parking|Reception services|Lockers|Private check-in/check-out|Tour desk|Currency exchange|24-hour front desk|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|24-hour security|General|Air conditioning|Car hire|Soundproof rooms|Family rooms|Non-smoking rooms|Newspapers|Room service,3-star hotel,Hotels,6,8.2,40,7.9,8.3,8.3,9.2,,8.3,8.3,,
59ffcc7d06fde9254d7f8b84b63574e9,2020-01-03 15:49:41 +0000,https://www.booking.com/hotel/in/budget-stay-at-mussoorie-mall-road.en-gb.html,Budget Stay at Mussoorie Mall road,3885059,"The Mall Road, Mussoorie, Uttarakhand 248001",Mussoorie,"The Mall Road, Mussoorie, Uttarakhand 248001, 248001 Mussoorie, India",30.45850000,78.07375100,Family rooms|Non-smoking rooms|Outdoors|Terrace|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|No parking available.|General|Family rooms|Non-smoking rooms,,Guest houses,2,,15,,,,,,,,,
b31af018c7d6e50fea699934edab4746,2020-01-03 14:04:32 +0000,https://www.booking.com/hotel/in/oyo-8883-comfort-zone.en-gb.html,OYO 8883 Hotel Comfort Zone,2632687,"Behind Sudarshan Cinema, Near Hotel Vishwnath, Charbagh",Lucknow,"Behind Sudarshan Cinema, Near Hotel Vishwnath, Charbagh, 226001 Lucknow, India",26.83320000,80.92070000,Free WiFi|Room service|24-hour front desk|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|No parking available.|Services|24-hour front desk|Room service|Languages spoken|English|Hindi, 3-star hotel ,Hotels,3,5.8,36,0,6.7,0,7.5,,6.7,0,,
0f3f5cc415ff4eccc2054efdb07e9a91,2020-02-03 10:16:16 +0000,https://www.booking.com/hotel/in/ginger-goa.en-gb.html,Ginger Hotel Goa,279898,"Plot No.37, 38, SGO Complex, EDC, Pato, Near Passport Office",Goa,"Plot No.37, 38, SGO Complex, EDC, Pato, Near Passport Office, 403001 Panaji, India",15.49468319,73.83429945,Free WiFi|Free parking|Restaurant|Fitness centre|24-hour front desk|Non-smoking rooms|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Secured parking|Wellness facilities|Fitness|Fitness centre|Reception services|Ticket service|Tour desk|Currency exchange|24-hour front desk|Cleaning services|Shoeshine|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Meeting/banquet facilities|Additional charge|Safety &amp; security|Safety deposit box|General|Shuttle service|Shuttle service (additional charge)|Air conditioning|Car hire|Lift|Facilities for disabled guests|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi,3-star hotel,Hotels,155,7.1,16,7.1,6.7,7.9,7.6,0,6.9,6.3,,
c9cdd7112b82ce417f3a4850f722c44c,2020-03-03 15:18:45 +0000,https://www.booking.com/hotel/in/oyo-70180-rvt-nest.en-gb.html,OYO 70180 Rvt Nest,6160979,"1, S N V Garden Rd, Ramanathapuram, Coimbatore",Coimbatore,"1, S N V Garden Rd, Ramanathapuram, Coimbatore, 641045 Coimbatore, India",10.99067200,76.99946600,24-hour front desk|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|Parking options available|Accessible parking|Services|24-hour front desk,3-star hotel,Hotels,,,25,,,,,,,,,
77225509bb5661fdb4d312280dccc454,2020-02-03 09:20:28 +0000,https://www.booking.com/hotel/in/oyo-23623-aakash-bika-guest-house-kolkata.en-gb.html,Treebo Trip Aakash Bika Guest House,4698382,"DA22, DA Block, Sector 1, Bidhannagar,Salt Lake Sector 1",Kolkata,"DA22, DA Block, Sector 1, Bidhannagar,Salt Lake Sector 1, 700064 Kolkata, India",22.58638400,88.40292500,Free WiFi|Family rooms|24-hour front desk|Room service|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Parking options available|Secured parking|Services|Daily housekeeping|Luggage storage|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business centre|Additional charge|24-hour front desk|Meeting/banquet facilities|Additional charge|Room service|Safety &amp; security|Fire extinguishers|CCTV in common areas|24-hour security|General|Designated smoking area|Air conditioning|Lift|Family rooms|Newspapers|Languages spoken|English|Hindi,3-star hotel,Hotels,5,8.5,31,8.5,0,8,0,,0,0,,
a1e5f0c426a3a11cd534e60a416c1ccc,2020-03-03 14:30:34 +0000,https://www.booking.com/hotel/in/oyo-66323-ak-residency-house.en-gb.html,OYO 66323 Hotel A.k. Residency House,5961888,"10-B, 10-B, Krantiveer Lakhuji Salve Marg, Kondivita, Andheri East",Mumbai,"10-B, 10-B, Krantiveer Lakhuji Salve Marg, Kondivita, Andheri East, 400069 Mumbai, India",19.10891700,72.88763900,Daily housekeeping|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|No parking available.|Services|Daily housekeeping|Trouser press|Additional charge,3-star hotel,Hotels,,,24,,,,,,,,,
fb8e6215f560e3c6f31bf2b84699408b,2020-02-03 08:55:10 +0000,https://www.booking.com/hotel/in/aero-lift.en-gb.html,Aero Lift Hotel,4337420,"Road No.2 , Mahipalpur , New Delhi Move to N.H -8 In Road No.2",Delhi,"Road No.2 , Mahipalpur , New Delhi Move to N.H -8 In Road No.2, Mahipalpur, 110037 New Delhi, India",28.54770773,77.12844159,Free WiFi|Airport shuttle|Family rooms|Free parking|Non-smoking rooms|Room service|Outdoors|Outdoor fireplace|Picnic area|Outdoor furniture|Sun terrace|Terrace|Services &amp; Extras|Tickets to attractions or shows|Additional charge|Pets|Pets are not allowed.|Activities|Happy hour|Additional charge|Library|Food &amp; Drink|On-site coffee house|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Kid meals|Additional charge|Special diet menus (on request)|Breakfast in the room|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Accessible parking|Electric vehicle charging station|Parking garage|Street parking|Secured parking|Wellness facilities|Fitness/spa locker rooms|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Public transport tickets|Additional charge|Reception services|Lockers|Private check-in/check-out|Concierge service|Luggage storage|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|24-hour front desk|Entertainment and family services|Children television networks|Baby safety gates|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Business centre|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Smoke alarms|Security alarm|24-hour security|Safety deposit box|General|Mini-market on site|Shared lounge/TV area|Airport shuttle (additional charge)|Designated smoking area|Air conditioning|Non-smoking throughout|Allergy-free room|Shops (on site)|Heating|Car hire|Packed lunches|Chapel/shrine|Soundproof rooms|Lift|Bridal suite|VIP room facilities|Family rooms|Barber/beauty shop|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi|Punjabi,3-star hotel,Hotels,28,8.5,38,0,8.1,8.3,8.8,,0,0,,
83d63cc23d39c33627cd841da0094d5f,2020-03-03 11:49:20 +0000,https://www.booking.com/hotel/in/fresh-living-prime-hitech.en-gb.html,FabHotel Prime II,2535851,"Plot No. 31, Madhura Nagar, Shamshabad, Telangana",Hyderabad,"Plot No. 31, Madhura Nagar, Shamshabad, Telangana, 500081 Hyderabad, India",17.25920536,78.38235179,Free WiFi|Family rooms|Free parking|Fitness centre|Room service|Non-smoking rooms|Outdoors|Picnic area|Outdoor furniture|Terrace|Garden|Pets|Pets are not allowed.|Activities|Bicycle rental (additional charge)|Food &amp; Drink|Bottle of water|Special diet menus (on request)|Breakfast in the room|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Parking garage|Street parking|Secured parking|Wellness facilities|Fitness centre|Additional charge|Reception services|Luggage storage|Tour desk|Currency exchange|Express check-in/check-out|Additional charge|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Ironing service|Dry cleaning|Additional charge|Laundry|Additional charge|Safety &amp; security|CCTV outside property|CCTV in common areas|24-hour security|General|Grocery deliveries|Mini-market on site|Air conditioning|Non-smoking throughout|Shops (on site)|Car hire|Soundproof rooms|Lift|VIP room facilities|Family rooms|Facilities for disabled guests|Non-smoking rooms|Newspapers|Room service,3-star hotel,Hotels,27,7.5,24,7.2,,7.5,8.1,,7.2,7.5,,
